_id,date,end_price,daily_change,start_price,high_price,low_price,trade
660cc0f06ca5177d63a41d37,,,,,,,
660cc0f06ca5177d63a41d38,2021.10.21,21450,0,21650,22000,21200,258362
660cc0f06ca5177d63a41d39,2021.10.20,21450,+750,20900,23050,20600,1268577
660cc0f06ca5177d63a41d3a,2021.10.19,20700,+50,20750,21000,20600,114103
660cc0f16ca5177d63a41d3b,2021.10.18,20650,+200,20550,21100,20300,138916
660cc0f16ca5177d63a41d3c,2021.10.15,20450,+250,20350,20650,20150,115878
660cc0f16ca5177d63a41d3d,,,,,,,
660cc0f26ca5177d63a41d3e,,,,,,,
660cc0f26ca5177d63a41d3f,,,,,,,
660cc0f26ca5177d63a41d40,2021.10.14,20200,+300,20100,20350,19950,109149
660cc0f26ca5177d63a41d41,2021.10.13,19900,+600,19400,19950,19400,93880
660cc0f26ca5177d63a41d42,2021.10.12,19300,-650,19950,19950,19150,149384
660cc0f26ca5177d63a41d43,2021.10.08,19950,-100,20300,20300,19800,123882
660cc0f26ca5177d63a41d44,2021.10.07,20050,+850,19600,20150,19500,149334
660cc0f26ca5177d63a41d45,,,,,,,
660cc0f26ca5177d63a41d46,,,,,,,
660cc0f26ca5177d63a41d47,,,,,,,
660cc0f26ca5177d63a41d48,2021.10.06,19200,-950,20050,20700,19200,330002
660cc0f36ca5177d63a41d49,2021.10.05,20150,-900,20700,20700,20000,256883
660cc0f36ca5177d63a41d4a,2021.10.01,21050,-700,21700,21700,20850,207357
660cc0f36ca5177d63a41d4b,2021.09.30,21750,-50,21800,21950,21600,113640
660cc0f36ca5177d63a41d4c,2021.09.29,21800,-600,21800,22150,21500,285936
660cc0f36ca5177d63a41d4d,,,,,,,
660cc0f46ca5177d63a41d4e,,,,,,,
660cc0f46ca5177d63a41d4f,,,,,,,
660cc0f46ca5177d63a41d50,2021.09.28,22400,-300,22600,22700,22350,125013
660cc0f46ca5177d63a41d51,2021.09.27,22700,0,22700,23000,22350,102335
660cc0f46ca5177d63a41d52,2021.09.24,22700,-550,23300,23450,22600,151892
660cc0f46ca5177d63a41d53,2021.09.23,23250,-350,23300,23600,23050,162510
660cc0f56ca5177d63a41d54,2021.09.17,23600,+550,23050,23800,22650,390222
660cc0f56ca5177d63a41d55,,,,,,,
660cc0f56ca5177d63a41d56,,,,,,,
660cc0f56ca5177d63a41d57,,,,,,,
660cc0f56ca5177d63a41d58,2021.09.16,23050,-200,23500,23550,22800,163068
660cc0f56ca5177d63a41d59,2021.09.15,23250,"+1,150",22200,23400,22000,403216
660cc0f56ca5177d63a41d5a,2021.09.14,22100,+50,22050,22450,22000,112551
660cc0f56ca5177d63a41d5b,2021.09.13,22050,-650,22700,22700,22000,160391
660cc0f56ca5177d63a41d5c,2021.09.10,22700,-50,22700,23050,22250,179198
660cc0f56ca5177d63a41d5d,,,,,,,
660cc0f66ca5177d63a41d5e,,,,,,,
660cc0f66ca5177d63a41d5f,,,,,,,
660cc0f66ca5177d63a41d60,2021.09.09,22750,+200,22300,23550,22300,291508
660cc0f76ca5177d63a41d61,2021.09.08,22550,-350,22900,22950,22300,208228
660cc0f76ca5177d63a41d62,2021.09.07,22900,-500,23400,23550,22700,230551
660cc0f76ca5177d63a41d63,2021.09.06,23400,-800,24050,24050,23250,442652
660cc0f76ca5177d63a41d64,2021.09.03,24200,+650,25200,25700,23950,1218709
660cc0f76ca5177d63a41d65,,,,,,,
660cc0f76ca5177d63a41d66,,,,,,,
660cc0f76ca5177d63a41d67,,,,,,,
660cc0f76ca5177d63a41d68,2021.09.02,23550,+500,23250,24150,23000,442389
660cc0f76ca5177d63a41d69,2021.09.01,23050,+850,22300,23300,21850,367511
660cc0f76ca5177d63a41d6a,2021.08.31,22200,-50,22200,22250,21700,186653
660cc0f76ca5177d63a41d6b,2021.08.30,22250,0,22600,22650,21950,159953
660cc0f76ca5177d63a41d6c,2021.08.27,22250,+100,21900,22500,21750,161539
660cc0f76ca5177d63a41d6d,,,,,,,
660cc0f86ca5177d63a41d6e,,,,,,,
660cc0f86ca5177d63a41d6f,,,,,,,
660cc0f96ca5177d63a41d70,2021.08.26,22150,+650,21400,22600,21400,346423
660cc0f96ca5177d63a41d71,2021.08.25,21500,-250,21850,21850,21300,214084
660cc0f96ca5177d63a41d72,2021.08.24,21750,+400,21650,22150,21450,291329
660cc0f96ca5177d63a41d73,2021.08.23,21350,+350,21300,21600,20900,222041
660cc0f96ca5177d63a41d74,2021.08.20,21000,-800,22000,22050,20800,474186
660cc0f96ca5177d63a41d75,,,,,,,
660cc0f96ca5177d63a41d76,,,,,,,
660cc0f96ca5177d63a41d77,,,,,,,
660cc0f96ca5177d63a41d78,2021.08.19,21800,-800,22800,23150,21750,397113
660cc0f96ca5177d63a41d79,2021.08.18,22600,0,22300,23250,21800,347464
660cc0fa6ca5177d63a41d7a,2021.08.17,22600,"-1,600",24100,24150,22550,657870
660cc0fa6ca5177d63a41d7b,2021.08.13,24200,-900,25400,25450,23900,524873
660cc0fa6ca5177d63a41d7c,2021.08.12,25100,-500,25300,25900,24850,453565
660cc0fa6ca5177d63a41d7d,,,,,,,
660cc0fb6ca5177d63a41d7e,,,,,,,
660cc0fb6ca5177d63a41d7f,,,,,,,
660cc0fb6ca5177d63a41d80,2021.08.11,25600,"-1,300",26400,28200,25600,1458628
660cc0fb6ca5177d63a41d81,2021.08.10,26900,"+1,800",25650,27150,25250,2461945
660cc0fb6ca5177d63a41d82,2021.08.09,25100,"-1,100",26050,26650,25000,869922
660cc0fb6ca5177d63a41d83,2021.08.06,26200,"+1,600",24750,27600,24200,3941460
660cc0fb6ca5177d63a41d84,2021.08.05,24600,0,24450,24800,24200,325105
660cc0fb6ca5177d63a41d85,,,,,,,
660cc0fb6ca5177d63a41d86,,,,,,,
660cc0fc6ca5177d63a41d87,,,,,,,
660cc0fc6ca5177d63a41d88,2021.08.04,24600,+900,24000,24850,23850,448342
660cc0fc6ca5177d63a41d89,2021.08.03,23700,+150,23800,24000,23250,207942
660cc0fc6ca5177d63a41d8a,2021.08.02,23550,+50,23500,23800,23300,177614
660cc0fc6ca5177d63a41d8b,2021.07.30,23500,-850,24250,24400,23450,447141
660cc0fc6ca5177d63a41d8c,2021.07.29,24350,+50,24350,24650,24250,130597
660cc0fc6ca5177d63a41d8d,,,,,,,
660cc0fd6ca5177d63a41d8e,,,,,,,
660cc0fd6ca5177d63a41d8f,,,,,,,
660cc0fd6ca5177d63a41d90,2021.07.28,24300,-400,24500,25050,24100,332280
660cc0fd6ca5177d63a41d91,2021.07.27,24700,-300,25250,25750,24550,319195
660cc0fd6ca5177d63a41d92,2021.07.26,25000,-200,25400,25950,24850,725349
660cc0fd6ca5177d63a41d93,2021.07.23,25200,"+1,100",24100,25300,24000,762600
660cc0fe6ca5177d63a41d94,2021.07.22,24100,+700,23500,24250,23450,366896
660cc0fe6ca5177d63a41d95,,,,,,,
660cc0fe6ca5177d63a41d96,,,,,,,
660cc0fe6ca5177d63a41d97,,,,,,,
660cc0fe6ca5177d63a41d98,2021.07.21,23400,-450,24150,24150,23400,291483
660cc0fe6ca5177d63a41d99,2021.07.20,23850,-300,23700,24350,23700,246688
660cc0fe6ca5177d63a41d9a,2021.07.19,24150,-400,24550,24550,24050,240885
660cc0fe6ca5177d63a41d9b,2021.07.16,24550,+400,24200,24600,23800,413580
660cc0fe6ca5177d63a41d9c,2021.07.15,24150,+150,23950,24400,23900,224320
660cc0fe6ca5177d63a41d9d,,,,,,,
660cc0ff6ca5177d63a41d9e,,,,,,,
660cc0ff6ca5177d63a41d9f,,,,,,,
660cc0ff6ca5177d63a41da0,2021.07.14,24000,0,24100,24100,23800,162362
660cc0ff6ca5177d63a41da1,2021.07.13,24000,+100,23850,24400,23800,212095
660cc1006ca5177d63a41da2,2021.07.12,23900,+250,23950,24500,23700,334516
660cc1006ca5177d63a41da3,2021.07.09,23650,+200,22850,24100,22750,479215
660cc1006ca5177d63a41da4,2021.07.08,23450,-400,23900,24300,23000,453922
660cc1006ca5177d63a41da5,,,,,,,
660cc1006ca5177d63a41da6,,,,,,,
660cc1006ca5177d63a41da7,,,,,,,
660cc1006ca5177d63a41da8,2021.07.07,23850,-300,24200,24350,23700,344347
660cc1006ca5177d63a41da9,2021.07.06,24150,-350,24500,24600,24050,347718
660cc1006ca5177d63a41daa,2021.07.05,24500,+550,24300,25350,24250,1670007
660cc1006ca5177d63a41dab,2021.07.02,23950,-400,24500,24550,23800,411077
660cc1006ca5177d63a41dac,2021.07.01,24350,+200,25250,25300,24150,1042304
660cc1006ca5177d63a41dad,,,,,,,
660cc1026ca5177d63a41dae,,,,,,,
660cc1026ca5177d63a41daf,,,,,,,
660cc1026ca5177d63a41db0,2021.06.30,24150,-350,24550,24800,23700,431754
660cc1026ca5177d63a41db1,2021.06.29,24500,+950,23500,24900,23300,975086
660cc1026ca5177d63a41db2,2021.06.28,23550,-200,23750,24100,23550,271846
660cc1026ca5177d63a41db3,2021.06.25,23750,-50,23950,24500,23750,536947
660cc1026ca5177d63a41db4,2021.06.24,23800,-500,24500,24550,23600,517022
660cc1026ca5177d63a41db5,,,,,,,
660cc1026ca5177d63a41db6,,,,,,,
660cc1026ca5177d63a41db7,,,,,,,
660cc1026ca5177d63a41db8,2021.06.23,24300,+750,23600,24400,23100,1003860
660cc1026ca5177d63a41db9,2021.06.22,23550,+800,23100,23550,22750,399763
660cc1026ca5177d63a41dba,2021.06.21,22750,-600,23250,23250,22700,386855
660cc1036ca5177d63a41dbb,2021.06.18,23350,0,23650,23950,23100,627518
660cc1036ca5177d63a41dbc,2021.06.17,23350,+250,23100,23650,22750,628179
660cc1036ca5177d63a41dbd,,,,,,,
660cc1046ca5177d63a41dbe,,,,,,,
660cc1046ca5177d63a41dbf,,,,,,,
660cc1046ca5177d63a41dc0,2021.06.16,23100,+250,22850,23350,22800,353704
660cc1046ca5177d63a41dc1,2021.06.15,22850,-450,23150,23650,22600,551247
660cc1046ca5177d63a41dc2,2021.06.14,23300,+400,23150,23500,22700,467463
660cc1046ca5177d63a41dc3,2021.06.11,22900,"-1,300",23950,24150,22750,1229531
660cc1046ca5177d63a41dc4,2021.06.10,24200,+400,23600,25050,23350,1542194
660cc1046ca5177d63a41dc5,,,,,,,
660cc1046ca5177d63a41dc6,,,,,,,
660cc1046ca5177d63a41dc7,,,,,,,
660cc1056ca5177d63a41dc8,2021.06.09,23800,-900,24350,24950,23600,1551665
660cc1056ca5177d63a41dc9,2021.06.08,24700,-750,25750,27400,23800,3876721
660cc1056ca5177d63a41dca,2021.06.07,25450,"+4,300",22200,26650,21800,10389887
660cc1056ca5177d63a41dcb,2021.06.04,21150,"+1,250",20400,21400,20300,1401146
660cc1056ca5177d63a41dcc,2021.06.03,19900,+100,19900,20400,19800,336408
660cc1056ca5177d63a41dcd,,,,,,,
660cc1066ca5177d63a41dce,,,,,,,
660cc1066ca5177d63a41dcf,,,,,,,
660cc1066ca5177d63a41dd0,2021.06.02,19800,+200,19650,19850,19400,255769
660cc1066ca5177d63a41dd1,2021.06.01,19600,+700,18850,19650,18800,302522
660cc1066ca5177d63a41dd2,2021.05.31,18900,-250,19100,19150,18800,124964
660cc1066ca5177d63a41dd3,2021.05.28,19150,+50,19100,19200,18850,154238
660cc1076ca5177d63a41dd4,2021.05.27,19100,-300,19250,19350,18900,157152
660cc1076ca5177d63a41dd5,,,,,,,
660cc1076ca5177d63a41dd6,,,,,,,
660cc1076ca5177d63a41dd7,,,,,,,
660cc1076ca5177d63a41dd8,2021.05.26,19400,+100,19550,19900,19250,278036
660cc1076ca5177d63a41dd9,2021.05.25,19300,+200,19250,19550,19100,399195
660cc1076ca5177d63a41dda,2021.05.24,19100,+350,18800,19150,18500,258573
660cc1076ca5177d63a41ddb,2021.05.21,18750,0,18750,19050,18700,161950
660cc1076ca5177d63a41ddc,2021.05.20,18750,-150,18900,18950,18600,103887
660cc1076ca5177d63a41ddd,,,,,,,
660cc1086ca5177d63a41dde,,,,,,,
660cc1086ca5177d63a41ddf,,,,,,,
660cc1086ca5177d63a41de0,2021.05.18,18900,+200,18700,19100,18500,139761
660cc1086ca5177d63a41de1,2021.05.17,18700,+400,18750,18900,18400,160527
660cc1096ca5177d63a41de2,2021.05.14,18300,0,18550,18650,18300,107381
660cc1096ca5177d63a41de3,2021.05.13,18300,-300,18200,18600,18200,169941
660cc1096ca5177d63a41de4,2021.05.12,18600,-250,18950,18950,18350,194651
660cc1096ca5177d63a41de5,,,,,,,
660cc1096ca5177d63a41de6,,,,,,,
660cc1096ca5177d63a41de7,,,,,,,
660cc1096ca5177d63a41de8,2021.05.11,18850,-100,18750,19050,18650,183220
660cc1096ca5177d63a41de9,2021.05.10,18950,-100,19250,19250,18900,125965
660cc1096ca5177d63a41dea,2021.05.07,19050,+250,18800,19150,18700,175471
660cc1096ca5177d63a41deb,2021.05.06,18800,-50,18800,19100,18700,121506
660cc1096ca5177d63a41dec,2021.05.04,18850,+400,18350,18850,18300,191387
660cc1096ca5177d63a41ded,,,,,,,
660cc10b6ca5177d63a41dee,,,,,,,
660cc10b6ca5177d63a41def,,,,,,,
660cc10b6ca5177d63a41df0,2021.05.03,18450,+100,18350,18700,18150,132609
660cc10b6ca5177d63a41df1,2021.04.30,18350,+150,18300,18800,18250,289684
660cc10b6ca5177d63a41df2,2021.04.29,18200,+50,18200,18550,17900,178468
660cc10b6ca5177d63a41df3,2021.04.28,18150,-600,18750,18750,18150,272056
660cc10b6ca5177d63a41df4,2021.04.27,18750,-100,18850,18900,18700,185689
660cc10b6ca5177d63a41df5,,,,,,,
660cc10b6ca5177d63a41df6,,,,,,,
660cc10b6ca5177d63a41df7,,,,,,,
660cc10b6ca5177d63a41df8,2021.04.26,18850,0,18700,19100,18700,222886
660cc10b6ca5177d63a41df9,2021.04.23,18850,-250,18700,19150,18250,476350
660cc10b6ca5177d63a41dfa,2021.04.22,19100,-500,19950,19950,18900,492564
660cc10b6ca5177d63a41dfb,2021.04.21,19600,-50,20750,21400,19450,1950461
660cc10c6ca5177d63a41dfc,2021.04.20,19650,+650,19350,19650,19000,753482
660cc10c6ca5177d63a41dfd,,,,,,,
660cc10d6ca5177d63a41dfe,,,,,,,
660cc10d6ca5177d63a41dff,,,,,,,
660cc10d6ca5177d63a41e00,2021.04.19,19000,+400,19250,19600,18900,649378
660cc10d6ca5177d63a41e01,2021.04.16,18600,+550,18250,18800,18150,440008
660cc10d6ca5177d63a41e02,2021.04.15,18050,-250,18400,18400,18000,129824
660cc10d6ca5177d63a41e03,2021.04.14,18300,0,18300,18350,17950,183124
660cc10d6ca5177d63a41e04,2021.04.13,18300,+550,17900,18600,17800,408704
660cc10d6ca5177d63a41e05,,,,,,,
660cc10d6ca5177d63a41e06,,,,,,,
660cc10d6ca5177d63a41e07,,,,,,,
660cc10e6ca5177d63a41e08,2021.04.12,17750,-50,17800,17950,17700,131971
660cc10e6ca5177d63a41e09,2021.04.09,17800,0,17850,17900,17750,86217
660cc10e6ca5177d63a41e0a,2021.04.08,17800,-50,17850,17950,17650,157851
660cc10e6ca5177d63a41e0b,2021.04.07,17850,-300,18100,18150,17850,165901
660cc10e6ca5177d63a41e0c,2021.04.06,18150,+300,17950,18350,17850,242617
660cc10e6ca5177d63a41e0d,,,,,,,
660cc10f6ca5177d63a41e0e,,,,,,,
660cc10f6ca5177d63a41e0f,,,,,,,
660cc10f6ca5177d63a41e10,2021.04.05,17850,-50,17900,18000,17700,144111
660cc10f6ca5177d63a41e11,2021.04.02,17900,-150,18050,18200,17700,167726
660cc10f6ca5177d63a41e12,2021.04.01,18050,+350,17800,18200,17750,328973
660cc1106ca5177d63a41e13,2021.03.31,17700,+600,17550,19600,17400,2384023
660cc1106ca5177d63a41e14,2021.03.30,17100,+150,17150,17200,17000,85445
660cc1106ca5177d63a41e15,,,,,,,
660cc1106ca5177d63a41e16,,,,,,,
660cc1106ca5177d63a41e17,,,,,,,
660cc1106ca5177d63a41e18,2021.03.29,16950,-150,17050,17150,16900,93119
660cc1106ca5177d63a41e19,2021.03.26,17100,-250,17300,17300,17050,78690
660cc1106ca5177d63a41e1a,2021.03.25,17350,+250,17050,17350,17000,87204
660cc1106ca5177d63a41e1b,2021.03.24,17100,-200,17300,17350,16950,98784
660cc1106ca5177d63a41e1c,2021.03.23,17300,+150,17200,17300,17100,114462
660cc1106ca5177d63a41e1d,,,,,,,
660cc1116ca5177d63a41e1e,,,,,,,
660cc1116ca5177d63a41e1f,,,,,,,
660cc1126ca5177d63a41e20,2021.03.22,17150,+350,16900,17200,16800,108295
660cc1126ca5177d63a41e21,2021.03.19,16800,-100,16800,16900,16700,83781
660cc1126ca5177d63a41e22,2021.03.18,16900,0,16900,17200,16900,114896
660cc1126ca5177d63a41e23,2021.03.17,16900,-100,17000,17100,16700,100344
660cc1126ca5177d63a41e24,2021.03.16,17000,0,17100,17200,16900,100280
660cc1126ca5177d63a41e25,,,,,,,
660cc1126ca5177d63a41e26,,,,,,,
660cc1126ca5177d63a41e27,,,,,,,
660cc1126ca5177d63a41e28,2021.03.15,17000,+150,16950,17000,16750,69445
660cc1126ca5177d63a41e29,2021.03.12,16850,+450,16500,16900,16500,90081
660cc1126ca5177d63a41e2a,2021.03.11,16400,+200,16200,16650,16200,112799
660cc1126ca5177d63a41e2b,2021.03.10,16200,-650,16950,17150,16200,150186
660cc1126ca5177d63a41e2c,2021.03.09,16850,-500,17350,17350,16550,197951
660cc1136ca5177d63a41e2d,,,,,,,
660cc1146ca5177d63a41e2e,,,,,,,
660cc1146ca5177d63a41e2f,,,,,,,
660cc1146ca5177d63a41e30,2021.03.08,17350,0,17500,17750,17300,116974
660cc1146ca5177d63a41e31,2021.03.05,17350,-300,17600,17600,17200,107595
660cc1146ca5177d63a41e32,2021.03.04,17650,0,17700,18100,17500,203944
660cc1146ca5177d63a41e33,2021.03.03,17650,+250,17400,17750,17300,162015
660cc1146ca5177d63a41e34,2021.03.02,17400,-50,17950,17950,17300,135557
660cc1146ca5177d63a41e35,,,,,,,
660cc1146ca5177d63a41e36,,,,,,,
660cc1146ca5177d63a41e37,,,,,,,
660cc1146ca5177d63a41e38,2021.02.26,17450,-400,17250,17700,17150,151848
660cc1146ca5177d63a41e39,2021.02.25,17850,+350,17800,17900,17600,140267
660cc1146ca5177d63a41e3a,2021.02.24,17500,-600,18200,18200,17200,267581
660cc1156ca5177d63a41e3b,2021.02.23,18100,-200,18350,18400,17950,158805
660cc1156ca5177d63a41e3c,2021.02.22,18300,-100,18500,18600,18200,160839
660cc1156ca5177d63a41e3d,,,,,,,
660cc1166ca5177d63a41e3e,,,,,,,
660cc1166ca5177d63a41e3f,,,,,,,
660cc1166ca5177d63a41e40,2021.02.19,18400,-500,18850,18900,18100,309154
660cc1166ca5177d63a41e41,2021.02.18,18900,+150,19100,19250,18550,431769
660cc1166ca5177d63a41e42,2021.02.17,18750,+250,19400,19450,18650,929337
660cc1166ca5177d63a41e43,2021.02.16,18500,+650,17850,18500,17650,416236
660cc1166ca5177d63a41e44,2021.02.15,17850,+100,17800,17900,17650,101477
660cc1166ca5177d63a41e45,,,,,,,
660cc1166ca5177d63a41e46,,,,,,,
660cc1166ca5177d63a41e47,,,,,,,
660cc1176ca5177d63a41e48,2021.02.10,17750,+100,17500,17750,17400,96125
660cc1176ca5177d63a41e49,2021.02.09,17650,+50,17600,18000,17600,116724
660cc1176ca5177d63a41e4a,2021.02.08,17600,-50,17700,17700,17300,86370
660cc1176ca5177d63a41e4b,2021.02.05,17650,0,17750,17750,17500,54104
660cc1176ca5177d63a41e4c,2021.02.04,17650,+100,17500,17750,17400,99831
660cc1176ca5177d63a41e4d,,,,,,,
660cc1186ca5177d63a41e4e,,,,,,,
660cc1186ca5177d63a41e4f,,,,,,,
660cc1186ca5177d63a41e50,2021.02.03,17550,+50,17550,17750,17400,102648
660cc1186ca5177d63a41e51,2021.02.02,17500,+50,17500,17700,17400,109411
660cc1196ca5177d63a41e52,2021.02.01,17450,+250,17200,17650,17050,114711
660cc1196ca5177d63a41e53,2021.01.29,17200,-600,17750,17950,17050,239688
660cc1196ca5177d63a41e54,2021.01.28,17800,-350,17700,18150,17500,241271
660cc1196ca5177d63a41e55,,,,,,,
660cc1196ca5177d63a41e56,,,,,,,
660cc1196ca5177d63a41e57,,,,,,,
660cc1196ca5177d63a41e58,2021.01.27,18150,+150,18000,18750,17700,555708
660cc1196ca5177d63a41e59,2021.01.26,18000,-250,18200,18250,17950,196471
660cc1196ca5177d63a41e5a,2021.01.25,18250,+100,18050,18250,18000,154070
660cc1196ca5177d63a41e5b,2021.01.22,18150,-400,18550,18600,18100,262047
660cc1196ca5177d63a41e5c,2021.01.21,18550,+300,18350,18650,18200,187804
660cc1196ca5177d63a41e5d,,,,,,,
660cc11b6ca5177d63a41e5e,,,,,,,
660cc11b6ca5177d63a41e5f,,,,,,,
660cc11b6ca5177d63a41e60,2021.01.20,18250,+150,18200,18400,18100,173922
660cc11b6ca5177d63a41e61,2021.01.19,18100,-150,18000,18400,17900,260670
660cc11b6ca5177d63a41e62,2021.01.18,18250,-400,18300,18650,18050,327255
660cc11b6ca5177d63a41e63,2021.01.15,18650,-350,19100,19100,18500,327619
660cc11b6ca5177d63a41e64,2021.01.14,19000,0,19150,19150,18700,243804
660cc11b6ca5177d63a41e65,,,,,,,
660cc11b6ca5177d63a41e66,,,,,,,
660cc11b6ca5177d63a41e67,,,,,,,
660cc11b6ca5177d63a41e68,2021.01.13,19000,-300,19550,19750,18950,397013
660cc11b6ca5177d63a41e69,2021.01.12,19300,+450,18950,19500,18850,617122
660cc11b6ca5177d63a41e6a,2021.01.11,18850,+150,18950,19250,18400,846585
660cc11b6ca5177d63a41e6b,2021.01.08,18700,0,18750,18850,18550,394148
660cc11c6ca5177d63a41e6c,2021.01.07,18700,+250,18500,19100,18450,528741
660cc11c6ca5177d63a41e6d,,,,,,,
660cc11d6ca5177d63a41e6e,,,,,,,
660cc11d6ca5177d63a41e6f,,,,,,,
660cc11d6ca5177d63a41e70,2021.01.06,18450,-50,18500,18950,18350,320602
660cc11d6ca5177d63a41e71,2021.01.05,18500,-50,18550,18650,18300,244207
660cc11d6ca5177d63a41e72,2021.01.04,18550,-300,18950,19000,18450,314885
660cc11d6ca5177d63a41e73,2020.12.30,18850,+150,18600,18850,18600,213992
660cc11d6ca5177d63a41e74,2020.12.29,18700,+100,18600,18800,18400,199087
660cc11d6ca5177d63a41e75,,,,,,,
660cc11d6ca5177d63a41e76,,,,,,,
660cc11d6ca5177d63a41e77,,,,,,,
660cc11d6ca5177d63a41e78,2020.12.28,18600,+50,18600,18750,18450,274140
660cc11e6ca5177d63a41e79,2020.12.24,18550,+250,18300,18700,18250,309009
660cc11e6ca5177d63a41e7a,2020.12.23,18300,+150,18350,18600,18050,287361
660cc11e6ca5177d63a41e7b,2020.12.22,18150,+100,18050,19200,18050,520354
660cc11e6ca5177d63a41e7c,2020.12.21,18050,-500,18700,18750,18050,262173
660cc11e6ca5177d63a41e7d,,,,,,,
660cc11f6ca5177d63a41e7e,,,,,,,
660cc11f6ca5177d63a41e7f,,,,,,,
660cc11f6ca5177d63a41e80,2020.12.18,18550,+50,18550,18650,18400,190658
660cc11f6ca5177d63a41e81,2020.12.17,18500,0,18550,18750,18350,408200
660cc11f6ca5177d63a41e82,2020.12.16,18500,+550,17850,18600,17700,566981
660cc11f6ca5177d63a41e83,2020.12.15,17950,+300,17850,18100,17650,313137
660cc11f6ca5177d63a41e84,2020.12.14,17650,+300,17500,17700,17150,242326
660cc11f6ca5177d63a41e85,,,,,,,
660cc1206ca5177d63a41e86,,,,,,,
660cc1206ca5177d63a41e87,,,,,,,
660cc1206ca5177d63a41e88,2020.12.11,17350,+350,17250,17450,17150,165460
660cc1206ca5177d63a41e89,2020.12.10,17000,+100,16850,17200,16850,168808
660cc1206ca5177d63a41e8a,2020.12.09,16900,-150,16900,17050,16850,205890
660cc1206ca5177d63a41e8b,2020.12.08,17050,-200,17300,17350,16950,181641
660cc1206ca5177d63a41e8c,2020.12.07,17250,-300,17650,17650,17150,188443
660cc1206ca5177d63a41e8d,,,,,,,
660cc1216ca5177d63a41e8e,,,,,,,
660cc1216ca5177d63a41e8f,,,,,,,
660cc1216ca5177d63a41e90,2020.12.04,17550,0,17450,17600,17250,201814
660cc1226ca5177d63a41e91,2020.12.03,17550,-350,17900,17900,17550,170996
660cc1226ca5177d63a41e92,2020.12.02,17900,+250,17700,18100,17600,310824
660cc1226ca5177d63a41e93,2020.12.01,17650,+100,17650,17800,17550,108992
660cc1226ca5177d63a41e94,2020.11.30,17550,-250,17800,17800,17550,145693
660cc1226ca5177d63a41e95,,,,,,,
660cc1226ca5177d63a41e96,,,,,,,
660cc1226ca5177d63a41e97,,,,,,,
660cc1226ca5177d63a41e98,2020.11.27,17800,+100,17650,17900,17600,114661
660cc1226ca5177d63a41e99,2020.11.26,17700,0,17600,17850,17600,123378
660cc1226ca5177d63a41e9a,2020.11.25,17700,-400,18250,18300,17600,287941
660cc1226ca5177d63a41e9b,2020.11.24,18100,0,18450,18500,18050,294203
660cc1226ca5177d63a41e9c,2020.11.23,18100,+400,17650,18100,17450,273419
660cc1226ca5177d63a41e9d,,,,,,,
660cc1246ca5177d63a41e9e,,,,,,,
660cc1246ca5177d63a41e9f,,,,,,,
660cc1246ca5177d63a41ea0,2020.11.20,17700,-300,17850,17850,17600,184711
660cc1246ca5177d63a41ea1,2020.11.19,18000,+700,17350,18150,17300,486116
660cc1246ca5177d63a41ea2,2020.11.18,17300,+200,17250,17400,17150,135595
660cc1246ca5177d63a41ea3,2020.11.17,17100,-50,17200,17400,17100,134976
660cc1246ca5177d63a41ea4,2020.11.16,17150,-350,17500,17500,17100,243160
660cc1246ca5177d63a41ea5,,,,,,,
660cc1246ca5177d63a41ea6,,,,,,,
660cc1246ca5177d63a41ea7,,,,,,,
660cc1246ca5177d63a41ea8,2020.11.13,17500,0,18000,18000,17250,333983
660cc1246ca5177d63a41ea9,2020.11.12,17500,+400,17150,17500,17050,230738
660cc1246ca5177d63a41eaa,2020.11.11,17100,-150,17150,17350,17000,200636
660cc1246ca5177d63a41eab,2020.11.10,17250,-150,17450,17450,17000,171939
660cc1256ca5177d63a41eac,2020.11.09,17400,+100,17450,17500,17200,183339
660cc1256ca5177d63a41ead,,,,,,,
660cc1266ca5177d63a41eae,,,,,,,
660cc1266ca5177d63a41eaf,,,,,,,
660cc1266ca5177d63a41eb0,2020.11.06,17300,-50,17500,17600,16950,162578
660cc1266ca5177d63a41eb1,2020.11.05,17350,+300,17200,17450,17050,189176
660cc1266ca5177d63a41eb2,2020.11.04,17050,-50,17200,17250,16800,248593
660cc1266ca5177d63a41eb3,2020.11.03,17100,+100,17200,17250,16950,181434
660cc1266ca5177d63a41eb4,2020.11.02,17000,-100,17200,17350,16700,110342
660cc1266ca5177d63a41eb5,,,,,,,
660cc1266ca5177d63a41eb6,,,,,,,
660cc1266ca5177d63a41eb7,,,,,,,
660cc1266ca5177d63a41eb8,2020.10.30,17100,-550,17700,17700,17050,144941
660cc1266ca5177d63a41eb9,2020.10.29,17650,-50,17300,17650,17250,99677
660cc1276ca5177d63a41eba,2020.10.28,17700,+350,17400,17750,17200,80736
660cc1276ca5177d63a41ebb,2020.10.27,17350,+200,16850,17900,16650,204380
660cc1276ca5177d63a41ebc,2020.10.26,17150,-850,17750,18000,17050,348972
660cc1276ca5177d63a41ebd,,,,,,,
660cc1286ca5177d63a41ebe,,,,,,,
660cc1286ca5177d63a41ebf,,,,,,,
660cc1286ca5177d63a41ec0,2020.10.23,18000,0,18250,18350,17750,154215
660cc1286ca5177d63a41ec1,2020.10.22,18000,-400,18200,18400,17950,170324
